02912	28806023	com	Open COM3 @ 115200 baud Ctrl-X (UsbSerial)
04673	29021033	tx	[3F]
04674	29021038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04675	29021283	tx	[3F]
04676	29021295	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04677	29021532	tx	[3F]
04678	29021538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04679	29021782	tx	[3F]
04680	29021791	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
04681	29022032	tx	[3F]
04682	29022039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
04683	29022291	tx	[3F]
04684	29022297	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04685	29022533	tx	[3F]
04686	29022538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04687	29022782	tx	[3F]
04688	29022788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04689	29023032	tx	[3F]
04690	29023037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04691	29023282	tx	[3F]
04692	29023287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04693	29023532	tx	[3F]
04694	29023537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04695	29023783	tx	[3F]
04696	29023795	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04697	29024033	tx	[3F]
04698	29024038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04699	29024282	tx	[3F]
04700	29024289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
04701	29024532	tx	[3F]
04702	29024539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
04703	29024782	tx	[3F]
04704	29024788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04705	29025032	tx	[3F]
04706	29025037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04707	29025282	tx	[3F]
04708	29025289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04709	29025533	tx	[3F]
04710	29025538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04711	29025783	tx	[3F]
04712	29025788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04713	29026033	tx	[3F]
04714	29026039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04715	29026283	tx	[3F]
04716	29026288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04717	29026532	tx	[3F]
04718	29026538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04719	29026783	tx	[3F]
04720	29026791	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
04721	29027033	tx	[3F]
04722	29027039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
04723	29027283	tx	[3F]
04724	29027288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04725	29027533	tx	[3F]
04726	29027538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04727	29027783	tx	[3F]
04728	29027789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04729	29028032	tx	[3F]
04730	29028037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04731	29028283	tx	[3F]
04732	29028288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04733	29028532	tx	[3F]
04734	29028537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04735	29028782	tx	[3F]
04736	29028787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04737	29029033	tx	[3F]
04738	29029039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04739	29029283	tx	[3F]
04740	29029291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
04741	29029532	tx	[3F]
04742	29029539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
04743	29029782	tx	[3F]
04744	29029788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04745	29030033	tx	[3F]
04746	29030038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04747	29030283	tx	[3F]
04748	29030288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04749	29030533	tx	[3F]
04750	29030538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04751	29030782	tx	[3F]
04752	29030788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04753	29031032	tx	[3F]
04754	29031038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04755	29031283	tx	[3F]
04756	29031288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04757	29031534	tx	[3F]
04758	29031539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04759	29031783	tx	[3F]
04760	29031792	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
04761	29032032	tx	[3F]
04762	29032039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
04763	29032283	tx	[3F]
04764	29032288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04765	29032533	tx	[3F]
04766	29032542	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04767	29032783	tx	[3F]
04768	29032789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04769	29033035	tx	[3F]
04770	29033043	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04771	29033283	tx	[3F]
04772	29033288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04773	29033532	tx	[3F]
04774	29033537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04775	29033782	tx	[3F]
04776	29033787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04777	29034033	tx	[3F]
04778	29034039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04779	29034284	tx	[3F]
04780	29034291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
04781	29034538	tx	[3F]
04782	29034547	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
04783	29034782	tx	[3F]
04784	29034787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04785	29035032	tx	[3F]
04786	29035039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04787	29035282	tx	[3F]
04788	29035287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04789	29035532	tx	[3F]
04790	29035538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04791	29035782	tx	[3F]
04792	29035788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04793	29036033	tx	[3F]
04794	29036044	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04795	29036283	tx	[3F]
04796	29036289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04797	29036533	tx	[3F]
04798	29036538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04799	29036782	tx	[3F]
04800	29036790	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
04801	29037033	tx	[3F]
04802	29037040	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
04803	29037282	tx	[3F]
04804	29037288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04805	29037533	tx	[3F]
04806	29037538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04807	29037782	tx	[3F]
04808	29037788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04809	29038033	tx	[3F]
04810	29038038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04811	29038283	tx	[3F]
04812	29038288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04813	29038532	tx	[3F]
04814	29038538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04815	29038783	tx	[3F]
04816	29038788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04817	29039032	tx	[3F]
04818	29039037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04819	29039283	tx	[3F]
04820	29039291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
04821	29039533	tx	[3F]
04822	29039541	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
04823	29039783	tx	[3F]
04824	29039788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04825	29040033	tx	[3F]
04826	29040039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04827	29040283	tx	[3F]
04828	29040289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04829	29040532	tx	[3F]
04830	29040538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04831	29040783	tx	[3F]
04832	29040789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04833	29041033	tx	[3F]
04834	29041039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04835	29041282	tx	[3F]
04836	29041287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04837	29041532	tx	[3F]
04838	29041538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04839	29041783	tx	[3F]
04840	29041790	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
04841	29042032	tx	[3F]
04842	29042039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
04843	29042283	tx	[3F]
04844	29042288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04845	29042532	tx	[3F]
04846	29042537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04847	29042782	tx	[3F]
04848	29042788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04849	29043032	tx	[3F]
04850	29043037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04851	29043282	tx	[3F]
04852	29043288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04853	29043532	tx	[3F]
04854	29043538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04855	29043782	tx	[3F]
04856	29043788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04857	29044033	tx	[3F]
04858	29044038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04859	29044282	tx	[3F]
04860	29044290	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
04861	29044532	tx	[3F]
04862	29044539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
04863	29044782	tx	[3F]
04864	29044787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04865	29045032	tx	[3F]
04866	29045037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04867	29045282	tx	[3F]
04868	29045287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04869	29045533	tx	[3F]
04870	29045538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04871	29045782	tx	[3F]
04872	29045787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04873	29046032	tx	[3F]
04874	29046037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04875	29046282	tx	[3F]
04876	29046287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04877	29046532	tx	[3F]
04878	29046538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04879	29046782	tx	[3F]
04880	29046790	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
04881	29047032	tx	[3F]
04882	29047039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
04883	29047284	tx	[3F]
04884	29047291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04885	29047533	tx	[3F]
04886	29047538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04887	29047782	tx	[3F]
04888	29047787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04889	29048032	tx	[3F]
04890	29048037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04891	29048283	tx	[3F]
04892	29048288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04893	29048532	tx	[3F]
04894	29048538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04895	29048782	tx	[3F]
04896	29048788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04897	29049032	tx	[3F]
04898	29049038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04899	29049282	tx	[3F]
04900	29049290	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
04901	29049533	tx	[3F]
04902	29049540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
04903	29049782	tx	[3F]
04904	29049787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04905	29050032	tx	[3F]
04906	29050037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04907	29050282	tx	[3F]
04908	29050288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04909	29050533	tx	[3F]
04910	29050539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04911	29050783	tx	[3F]
04912	29050789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04913	29051032	tx	[3F]
04914	29051037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04915	29051282	tx	[3F]
04916	29051288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04917	29051532	tx	[3F]
04918	29051537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04919	29051783	tx	[3F]
04920	29051791	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
04921	29052032	tx	[3F]
04922	29052039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
04923	29052282	tx	[3F]
04924	29052288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04925	29052533	tx	[3F]
04926	29052538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04927	29052783	tx	[3F]
04928	29052789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04929	29053032	tx	[3F]
04930	29053037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04931	29053282	tx	[3F]
04932	29053288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04933	29053533	tx	[3F]
04934	29053538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04935	29053783	tx	[3F]
04936	29053788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04937	29054033	tx	[3F]
04938	29054038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04939	29054282	tx	[3F]
04940	29054289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
04941	29054532	tx	[3F]
04942	29054539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
04943	29054783	tx	[3F]
04944	29054788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04945	29055033	tx	[3F]
04946	29055038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04947	29055283	tx	[3F]
04948	29055288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04949	29055532	tx	[3F]
04950	29055537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04951	29055783	tx	[3F]
04952	29055789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04953	29056033	tx	[3F]
04954	29056039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04955	29056282	tx	[3F]
04956	29056287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04957	29056533	tx	[3F]
04958	29056538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04959	29056782	tx	[3F]
04960	29056789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
04961	29057032	tx	[3F]
04962	29057047	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
04963	29057282	tx	[3F]
04964	29057297	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04965	29057532	tx	[3F]
04966	29057537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04967	29057782	tx	[3F]
04968	29057788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04969	29058033	tx	[3F]
04970	29058039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04971	29058282	tx	[3F]
04972	29058287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04973	29058534	tx	[3F]
04974	29058540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04975	29058782	tx	[3F]
04976	29058787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04977	29059033	tx	[3F]
04978	29059040	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04979	29059283	tx	[3F]
04980	29059290	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
04981	29059532	tx	[3F]
04982	29059546	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
04983	29059782	tx	[3F]
04984	29059788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04985	29060033	tx	[3F]
04986	29060039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04987	29060282	tx	[3F]
04988	29060288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04989	29060532	tx	[3F]
04990	29060537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04991	29060783	tx	[3F]
04992	29060788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04993	29061036	tx	[3F]
04994	29061048	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04995	29061283	tx	[3F]
04996	29061288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04997	29061533	tx	[3F]
04998	29061539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
04999	29061783	tx	[3F]
05000	29061790	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
05001	29062034	tx	[3F]
05002	29062049	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
05003	29062283	tx	[3F]
05004	29062289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05005	29062533	tx	[3F]
05006	29062540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05007	29062782	tx	[3F]
05008	29062787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05009	29063033	tx	[3F]
05010	29063038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05011	29063283	tx	[3F]
05012	29063289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05013	29063533	tx	[3F]
05014	29063538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05015	29063782	tx	[3F]
05016	29063788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05017	29064033	tx	[3F]
05018	29064038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05019	29064282	tx	[3F]
05020	29064290	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
05021	29064533	tx	[3F]
05022	29064540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
05023	29064783	tx	[3F]
05024	29064788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05025	29065032	tx	[3F]
05026	29065038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05027	29065283	tx	[3F]
05028	29065289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05029	29065532	tx	[3F]
05030	29065538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05031	29065782	tx	[3F]
05032	29065788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05033	29066033	tx	[3F]
05034	29066039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05035	29066283	tx	[3F]
05036	29066289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05037	29066532	tx	[3F]
05038	29066537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05039	29066783	tx	[3F]
05040	29066790	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
05041	29067034	tx	[3F]
05042	29067041	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
05043	29067282	tx	[3F]
05044	29067287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05045	29067533	tx	[3F]
05046	29067538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05047	29067783	tx	[3F]
05048	29067788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05049	29068032	tx	[3F]
05050	29068037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05051	29068283	tx	[3F]
05052	29068296	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05053	29068534	tx	[3F]
05054	29068539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05055	29068783	tx	[3F]
05056	29068788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05057	29069032	tx	[3F]
05058	29069037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05059	29069282	tx	[3F]
05060	29069291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
05061	29069532	tx	[3F]
05062	29069539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
05063	29069783	tx	[3F]
05064	29069788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05065	29070033	tx	[3F]
05066	29070038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05067	29070283	tx	[3F]
05068	29070288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05069	29070532	tx	[3F]
05070	29070537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05071	29070782	tx	[3F]
05072	29070787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05073	29071032	tx	[3F]
05074	29071037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05075	29071283	tx	[3F]
05076	29071291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05077	29071532	tx	[3F]
05078	29071538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05079	29071784	tx	[3F]
05080	29071792	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
05081	29072033	tx	[3F]
05082	29072040	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
05083	29072283	tx	[3F]
05084	29072289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05085	29072534	tx	[3F]
05086	29072539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05087	29072782	tx	[3F]
05088	29072788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05089	29073032	tx	[3F]
05090	29073037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05091	29073283	tx	[3F]
05092	29073288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05093	29073532	tx	[3F]
05094	29073537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05095	29073783	tx	[3F]
05096	29073788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05097	29074033	tx	[3F]
05098	29074039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05099	29074284	tx	[3F]
05100	29074292	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
05101	29074532	tx	[3F]
05102	29074539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
05103	29074782	tx	[3F]
05104	29074788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05105	29075033	tx	[3F]
05106	29075038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05107	29075283	tx	[3F]
05108	29075288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05109	29075532	tx	[3F]
05110	29075537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05111	29075782	tx	[3F]
05112	29075788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05113	29076032	tx	[3F]
05114	29076037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05115	29076283	tx	[3F]
05116	29076289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05117	29076533	tx	[3F]
05118	29076538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05119	29076782	tx	[3F]
05120	29076789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
05121	29077032	tx	[3F]
05122	29077039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
05123	29077283	tx	[3F]
05124	29077288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05125	29077532	tx	[3F]
05126	29077537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05127	29077783	tx	[3F]
05128	29077789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05129	29078032	tx	[3F]
05130	29078038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05131	29078282	tx	[3F]
05132	29078287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05133	29078533	tx	[3F]
05134	29078538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05135	29078783	tx	[3F]
05136	29078788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05137	29079033	tx	[3F]
05138	29079038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05139	29079282	tx	[3F]
05140	29079290	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
05141	29079533	tx	[3F]
05142	29079540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
05143	29079783	tx	[3F]
05144	29079788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05145	29080033	tx	[3F]
05146	29080038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05147	29080282	tx	[3F]
05148	29080288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
